GeneSymbol;logFC;AveExpr;t;P.Value;adj.P.Val;B;ProbeID
NME4;0.263693762;6.562247234;1.874712856;0.06305123;0.091141037;-5.590199557;11754486_a_at
NME5;-1.129090882;6.204834383;-4.669115195;7.37E-06;2.15E-05;2.785766697;11727538_at
NME6;-0.220180837;5.700938625;-2.446016142;0.015766705;0.0259465;-4.395149398;11739872_a_at
NME7;0.257505264;8.050395425;2.123944809;0.035547676;0.054282722;-5.105097069;11745845_a_at
NMI;1.536615552;7.929331992;12.26449255;1.59E-23;6.44E-22;42.86929511;11746028_x_at
NMNAT1;-0.324440478;5.166810116;-3.19440924;0.001754164;0.003453917;-2.400610932;11758501_s_at
NMNAT2;-0.313318577;3.279324604;-4.521862833;1.35E-05;3.79E-05;2.201186363;11728252_a_at
NMNAT3;-1.669748519;6.522135783;-13.10238957;1.30E-25;7.53E-24;47.6390476;11755476_a_at
NMRAL1;-0.795226002;7.251564265;-9.404252135;2.23E-16;2.92E-15;26.55559586;11721901_a_at
NMS;-0.091383464;2.799733487;-2.226593864;0.027676595;0.043241999;-4.888877621;11738954_at
NMT1;0.649498927;7.521155068;6.646176705;7.29E-10;3.82E-09;11.76206411;11722195_s_at
NMT2;-0.4243204;5.400756509;-3.466211769;0.00071357;0.00150761;-1.563440239;11750949_a_at
NMU;3.187861126;7.69075838;7.335659465;2.03E-11;1.33E-10;15.28064196;11728377_x_at
NMUR1;-1.260704217;3.985572786;-10.66317606;1.64E-19;3.49E-18;33.70469798;11752490_x_at
NMUR2;1.482127105;4.469819955;3.21918536;0.001619616;0.00321024;-2.326699943;11729497_at
NNAT;-0.541127778;3.473387156;-6.716385454;5.10E-10;2.73E-09;12.11291156;11739343_a_at
NNMT;2.322960297;11.36076918;12.81144591;6.87E-25;3.53E-23;45.98689772;11744776_a_at
NNT;-0.644454538;8.420952213;-7.232959672;3.49E-11;2.21E-10;14.74679358;11737813_s_at
NOB1;-0.768707812;9.162172602;-8.036286753;4.66E-13;3.78E-12;19.000052;11732545_s_at
NOBOX;-0.144139026;3.139884183;-2.737189138;0.007054873;0.012432184;-3.675069015;11742183_at
NOC2L;-0.089993293;5.753460928;-0.903901015;0.367701377;0.434028065;-6.921510586;11757561_s_at
NOC3L;0.278329331;4.524218304;2.192939487;0.030070937;0.04660506;-4.960812195;11750542_a_at
NOC4L;-0.385123152;5.753354208;-4.423429469;2.02E-05;5.49E-05;1.818042476;11731591_a_at
NOD1;0.692123433;6.553190145;4.661498341;7.61E-06;2.21E-05;2.75519827;11734126_a_at
NOD2;1.626751578;5.031234003;9.251825628;5.30E-16;6.57E-15;25.69957179;11731340_at
NODAL;-0.763480831;4.016725018;-10.37115301;8.81E-19;1.68E-17;32.03719275;11731372_a_at
NOG;0.138370065;4.773534317;1.013234676;0.312809405;0.377434773;-6.817089642;11740638_at
NOL10;0.245685582;3.115725698;4.798017021;4.28E-06;1.30E-05;3.308441715;11739133_a_at
NOL11;-0.342098313;8.206793961;-3.423796506;0.000823935;0.001721417;-1.697860655;11722996_a_at
NOL12;-0.724328704;3.333253183;-8.551707882;2.71E-14;2.62E-13;21.80913708;11761131_at
NOL3;-0.308085318;6.373815083;-2.072298073;0.040191892;0.060641475;-5.210284406;11729667_a_at
NOL4;-0.131229513;4.391013151;-0.500039193;0.617883507;0.674583727;-7.204808945;11727548_a_at
NOL6;-1.052469547;3.811422123;-13.1592634;9.39E-26;5.51E-24;47.96141798;11720176_a_at
NOL7;-0.536185746;10.01442443;-7.164209769;5.02E-11;3.10E-10;14.39121907;11723204_a_at
NOL8;-0.532458497;6.172823667;-4.878907607;3.03E-06;9.39E-06;3.641527823;11736431_a_at
NOL9;0.394725453;4.710950312;4.496154571;1.50E-05;4.18E-05;2.100522367;11732405_a_at
NOLC1;0.740687667;6.466813427;5.342276664;3.92E-07;1.39E-06;5.621562194;11715698_a_at
NOM1;0.20466904;4.549508209;1.756542236;0.081324442;0.114479631;-5.800181279;11727641_at
NOMO1;-1.464248081;9.796201008;-11.33261382;3.44E-21;9.48E-20;37.53648842;11716342_s_at
NOMO2;-1.394996936;8.219621957;-10.64129866;1.86E-19;3.94E-18;33.57965387;11735521_x_at
NONO;-0.433489387;8.737538642;-5.249937588;5.95E-07;2.06E-06;5.217533122;11741668_x_at
NOP10;0.713839427;9.555136563;7.065728598;8.40E-11;5.04E-10;13.88446446;11715824_at
NOP14;-0.872997005;3.908969872;-10.0382075;5.97E-18;1.00E-16;30.14143328;11746305_s_at
NOP16;-1.136799486;3.150330005;-11.94591099;9.97E-23;3.53E-21;41.04811751;11761547_at
NOP2;0.753169671;5.460654589;5.84164822;3.85E-08;1.57E-07;7.882091741;11737775_a_at
NOP56;-0.977686697;9.995221107;-8.101760517;3.26E-13;2.70E-12;19.35381602;11746134_s_at
NOP58;0.203794442;7.04748479;1.547484506;0.124150577;0.167549335;-6.139604603;11747090_a_at
NOS1;-0.378532362;3.159171936;-8.502992696;3.56E-14;3.38E-13;21.54139922;11751948_a_at
NOS1AP;-0.309467348;3.504145493;-5.537726775;1.60E-07;6.01E-07;6.491488841;11738123_a_at
NOS2;-0.229349308;3.508450256;-4.023835392;9.61E-05;0.000235116;0.328159689;11752213_a_at
NOS3;-0.315983446;3.497572995;-4.787096646;4.49E-06;1.35E-05;3.263772598;11745591_a_at
NOSIP;-2.166166667;8.103779148;-17.19519707;1.91E-35;1.05E-32;70.08961182;11715996_a_at
NOSTRIN;-1.271760075;7.420155226;-4.548242991;1.21E-05;3.43E-05;2.304916136;11735764_a_at
NOTCH1;-0.410805287;3.155482226;-7.925913213;8.52E-13;6.69E-12;18.40589762;11718259_at
NOTCH2;0.779537089;4.595598615;5.229718179;6.51E-07;2.24E-06;5.129674216;11745769_a_at
NOTCH2NL;-0.716518536;5.630047904;-4.286837455;3.48E-05;9.12E-05;1.296757117;11719212_a_at
NOTCH3;-1.108009243;3.874405456;-15.66252093;7.52E-32;1.57E-29;61.88701024;11716570_a_at
NOTCH4;-0.512592307;3.190021926;-7.423728187;1.27E-11;8.54E-11;15.74092178;11748539_a_at
NOTO;-0.174327635;3.2245977;-3.417365442;0.000842005;0.001755754;-1.718121051;11738212_at
NOTUM;0.08422912;3.168022254;1.472377153;0.14330925;0.190295511;-6.251443839;11723127_x_at
NOV;0.407405334;7.151701146;1.582284214;0.115987725;0.157592433;-6.085967497;11723033_at
NOVA1;-0.339033486;3.108229619;-4.445598627;1.85E-05;5.05E-05;1.903792734;11746375_a_at
NOVA2;-0.708920489;3.467433006;-10.28106564;1.48E-18;2.72E-17;31.52359303;11732638_at
NOX1;0.715244464;3.821208415;1.968465411;0.05111861;0.075483441;-5.414401916;11744651_a_at
NOX3;-0.064301452;2.812381706;-1.7827707;0.076931677;0.108929378;-5.754698054;11738642_at
NOX4;4.319273117;7.202948662;17.01799131;4.91E-35;2.45E-32;69.15557082;11740475_x_at
NOX5;-0.267911797;2.998336348;-4.690543311;6.74E-06;1.98E-05;2.871954269;11738821_a_at
NOXA1;-0.917553256;4.097464198;-9.383976953;2.50E-16;3.25E-15;26.44157307;11731870_a_at
NOXO1;-0.158645073;3.182357834;-1.376368713;0.171047487;0.22239821;-6.386559116;11731071_at
NPAS1;-0.774120623;3.675831859;-9.08009741;1.40E-15;1.63E-14;24.73863544;11738837_x_at
NPAS2;-0.569115775;4.218769028;-5.685510592;8.05E-08;3.15E-07;7.162083828;11749671_a_at
NPAS3;-1.066403355;4.137335563;-13.72106468;3.84E-27;2.85E-25;51.13396526;11745568_a_at
NPAS4;-0.265896867;3.325652055;-4.41010152;2.13E-05;5.77E-05;1.766642611;11733600_a_at
NPAT;-0.207327454;6.541520755;-2.256552091;0.025686865;0.040435457;-4.823989357;11750572_a_at
NPB;-0.66503708;3.273122227;-9.255582754;5.19E-16;6.45E-15;25.72063797;11741838_a_at
NPBWR1;-0.387440205;3.057927698;-6.837227976;2.74E-10;1.53E-09;12.72095054;11743234_at
NPBWR2;-0.090528874;2.894199371;-1.864849972;0.064432179;0.092906499;-5.608221654;11734590_at
NPC1;2.182058618;7.392642633;11.70471104;4.01E-22;1.28E-20;39.66761015;11743916_a_at
NPC1L1;-0.788581968;4.232179387;-9.836070079;1.90E-17;2.95E-16;28.99419012;11741469_a_at
NPC2;-0.912789331;3.416981574;-8.700681602;1.18E-14;1.20E-13;22.63050846;11760168_at
NPCDR1;-0.319716962;3.015640835;-3.260280408;0.001417432;0.002841423;-2.203034277;11761655_at
NPDC1;-0.221313048;7.601407742;-1.448020256;0.149992261;0.198088456;-6.286557379;11744205_x_at
NPEPL1;-0.279915965;5.482346533;-2.446472976;0.015747629;0.025917189;-4.394077136;11727082_a_at
NPEPPS;-0.169267347;9.036571126;-1.652151164;0.100890399;0.139038208;-5.974819213;11716692_x_at
NPFF;-0.142454708;3.825311091;-1.11925223;0.265073507;0.326627915;-6.704647811;11733586_a_at
NPFFR1;-0.911699921;3.236180734;-10.64827288;1.79E-19;3.78E-18;33.61951438;11732380_at
NPFFR2;-0.002545571;2.879473489;-0.036062373;0.971287329;0.977382861;-7.329477023;11756628_a_at
NPHP1;-0.130819619;4.983121761;-0.946002629;0.345882886;0.411728023;-6.882691465;11741477_a_at
NPHP3;-0.562147918;7.751753072;-3.046144429;0.002801709;0.005313563;-2.832635676;11732489_a_at
NPHP4;0.494678702;5.174337821;3.596406172;0.000455332;0.000994385;-1.142284987;11754699_a_at
NPHS1;-2.779171975;3.402288163;-17.73940511;1.08E-36;8.44E-34;72.93375918;11737576_at
NPHS2;-0.003227365;2.877888881;-0.074168231;0.940989267;0.952659764;-7.327369796;11750549_a_at
NPL;1.883584466;5.996635416;9.122928827;1.10E-15;1.31E-14;24.97794139;11746995_a_at
NPLOC4;0.09423426;3.050390296;1.502435858;0.13538303;0.180962631;-6.207329616;11761364_a_at
NPM1;-0.766553846;9.949569806;-5.790793953;4.90E-08;1.97E-07;7.646313817;11730912_at
NPM2;-1.232279574;3.416947634;-13.62662003;6.56E-27;4.70E-25;50.60222783;11748906_a_at
NPM3;-0.357008608;6.785397475;-2.602683494;0.010311748;0.017617658;-4.016775266;11722213_at
NPNT;-0.188344804;3.829510319;-1.537570536;0.126557216;0.170382866;-6.154674672;11718434_a_at
NPPA;-0.830879509;3.057417535;-13.44440481;1.85E-26;1.23E-24;49.57444162;11757468_a_at
NPPB;-0.226742175;2.970175999;-4.731627079;5.67E-06;1.69E-05;3.037984307;11727117_at
NPPC;-0.17101314;2.974891263;-2.134594697;0.034649834;0.053031384;-5.083106062;11738510_s_at
NPR1;-0.902946966;4.310892885;-8.212945972;1.77E-13;1.52E-12;19.95671569;11722224_at
NPR2;0.714521249;5.200096668;4.728202017;5.75E-06;1.71E-05;3.024103537;11718751_at
NPR3;1.583250932;5.716284636;5.166311046;8.64E-07;2.92E-06;4.855596026;11746683_a_at
NPRL2;-1.055992295;7.257137065;-12.39994267;7.29E-24;3.13E-22;43.64256603;11754935_x_at
NPRL3;-0.494303075;3.647561676;-5.924617413;2.59E-08;1.09E-07;8.269345261;11748257_a_at
NPS;-9.51E-05;2.745093393;-0.002410085;0.998080686;0.998748055;-7.33012654;11742672_at
NPSA;0.073477255;2.815926101;1.594172209;0.113299032;0.154308651;-6.067381316;11762749_at
NPSR1;1.026181318;3.962290805;2.368588808;0.019312286;0.031201143;-4.574235882;11753482_a_at
NPTN;0.707304305;8.08168878;6.415280385;2.33E-09;1.14E-08;10.62132408;11719209_x_at
NPTX1;2.591865415;6.608224713;7.201690269;4.12E-11;2.58E-10;14.58488674;11755325_s_at
NPTX2;-0.395732441;4.977489963;-1.354838754;0.177792755;0.230060079;-6.415645004;11720005_at
NPTXR;-0.556909583;4.394616083;-5.297960603;4.79E-07;1.68E-06;5.427089251;11720984_at
NPVF;-0.049006817;2.633638405;-0.513462571;0.608489703;0.666153986;-7.197997119;11734309_at
NPW;-0.663403246;3.183107821;-4.615370773;9.21E-06;2.65E-05;2.570840784;11735531_x_at
NPY;-0.906700655;4.377798045;-2.55400064;0.011790027;0.019922749;-4.136630043;11757560_a_at
NPY1R;-2.507294128;5.72430952;-5.850172913;3.69E-08;1.52E-07;7.921733537;11727387_s_at
NPY2R;0.03985375;2.760644299;1.03986371;0.300312039;0.364090103;-6.789880752;11735785_a_at
NPY5R;-0.100306116;3.085360444;-1.330619979;0.185617638;0.238895878;-6.447830312;11752925_s_at
NPY6R;-0.029883918;3.229518416;-0.566815913;0.571805811;0.63237195;-7.169146399;11746971_s_at
NQO1;3.134047231;9.847850007;10.39245589;7.80E-19;1.50E-17;32.15870554;11717567_a_at
NQO2;-0.384209471;8.337175176;-2.529514859;0.012603161;0.021169299;-4.196138716;11722053_a_at
NR0B1;-0.421829003;3.486640529;-2.184839534;0.030673407;0.047448376;-4.977973518;11730508_s_at
NR0B2;-3.136573007;5.313719104;-8.782878512;7.45E-15;7.83E-14;23.08531634;11726231_at
NR1D1;0.188665635;3.875000709;1.319867496;0.189173118;0.242895864;-6.461938611;11723989_s_at
NR1D2;-0.789314975;7.75200711;-4.412779917;2.11E-05;5.72E-05;1.776962755;11722088_s_at
NR1H2;0.775083331;4.105811971;7.572982531;5.73E-12;4.03E-11;16.52601415;11751235_a_at
NR1H3;-0.040672089;4.853471418;-0.360275872;0.719219058;0.76632907;-7.265044045;11719393_a_at
NR1H4;-0.62579213;4.655590157;-1.891838589;0.060712178;0.088175851;-5.558692355;11756222_a_at
NR1I2;1.377591086;4.469908274;3.883725996;0.00016218;0.00038222;-0.168329945;11738805_a_at
NR1I3;-0.27462205;3.01208213;-6.57206553;1.06E-09;5.44E-09;11.39369814;11738355_x_at
NR2C1;-0.664246779;5.262448957;-4.457999377;1.76E-05;4.83E-05;1.951896667;11735877_a_at
NR2C2;0.242534476;4.393495786;2.204217015;0.029249266;0.045447763;-4.936820323;11745089_a_at
NR2C2AP;0.387098097;5.261992488;2.822653963;0.005503637;0.009893084;-3.449978748;11724845_a_at
NR2E1;0.042386145;2.724951345;1.142629988;0.255269075;0.316155951;-6.678376729;11733366_a_at
NR2E3;-0.184696637;2.836908692;-4.076077505;7.88E-05;0.000195487;0.516800044;11738079_at
NR2F1;0.56142543;5.933260618;2.527503479;0.012672138;0.021275027;-4.201003951;11732248_at
NR2F2;0.771762083;9.76498241;5.16087833;8.85E-07;2.98E-06;4.832215539;11723987_a_at
NR2F6;-0.696466189;5.808293507;-4.70181802;6.43E-06;1.89E-05;2.917415891;11716911_a_at
NR3C1;0.213656556;7.788524593;1.914930672;0.057673764;0.084144063;-5.515779218;11751289_a_at
NR3C2;-1.774739721;7.192035057;-7.034222266;9.90E-11;5.88E-10;13.72300093;11723163_s_at
NR4A1;-0.393574964;3.221086669;-5.868653274;3.38E-08;1.40E-07;8.007787406;11760979_at
NR4A2;-0.291807863;6.192712174;-0.819883821;0.413766448;0.480388128;-6.993757003;11747474_a_at
NR4A3;0.923030338;4.524372349;2.594131494;0.010558696;0.018001171;-4.037977785;11741458_a_at
NR5A1;-0.451728411;3.071500348;-9.958267596;9.44E-18;1.53E-16;29.68735289;11731106_at
NR5A2;-2.287488372;3.707007603;-11.92834706;1.10E-22;3.87E-21;40.94763094;11727750_a_at
NR6A1;-0.023161043;3.097351138;-0.454616644;0.650134891;0.704144079;-7.226525447;11734589_a_at
NRAP;-0.164744493;3.278230926;-2.842207976;0.005195657;0.009386622;-3.397616976;11723999_a_at
NRARP;-0.940073917;7.217056779;-5.373821542;3.40E-07;1.22E-06;5.760623874;11720002_at
NRAS;1.084841693;7.169094396;7.263842808;2.97E-11;1.90E-10;14.90699425;11719188_at
NRBF2;0.644231748;8.067248244;7.765078048;2.04E-12;1.51E-11;17.54529885;11751130_s_at
NRBP1;0.958013907;5.7550371;9.51290359;1.20E-16;1.65E-15;27.16740688;11755114_a_at
NRBP2;-0.536088209;3.315184753;-8.183711838;2.08E-13;1.77E-12;19.79793779;11752606_x_at
NRCAM;-2.070653494;3.581181707;-15.14183489;1.33E-30;2.05E-28;59.039648;11741150_a_at
NRD1;0.325890661;8.75073672;3.601657502;0.000447046;0.000977629;-1.125029821;11715712_a_at
NRF1;0.217393597;3.378832101;4.588296941;1.03E-05;2.94E-05;2.463249721;11744658_s_at
NRG1;-0.440374558;3.877855453;-4.748738344;5.28E-06;1.58E-05;3.107437619;11740544_a_at
NRG2;-1.225657087;3.768074053;-11.62458909;6.37E-22;1.97E-20;39.20881927;11734615_a_at
NRG3;1.041612388;3.669101919;3.810500232;0.0002121;0.000490529;-0.422259755;11740174_a_at
NRG4;-3.940951318;4.298562865;-14.61843435;2.45E-29;2.73E-27;56.14913681;11760534_a_at
NRGN;0.17244861;3.227619403;2.555773369;0.011733026;0.019835931;-4.132301567;11718787_at
NRIP1;-0.085753469;9.306911034;-0.857724213;0.392605869;0.459310699;-6.962079906;11720153_s_at
NRIP2;-0.170178412;3.641353254;-2.209799297;0.028849825;0.044896091;-4.924902273;11732333_at
NRIP3;1.122647235;4.381627541;6.237941075;5.63E-09;2.60E-08;9.759486143;11728220_at
NRK;1.448154968;4.975252791;4.65578943;7.79E-06;2.26E-05;2.732310311;11757802_s_at
NRL;-0.320213116;3.251227983;-4.840113371;3.58E-06;1.10E-05;3.481299664;11737887_a_at
NRM;-0.124446071;6.800079651;-1.212470909;0.227506726;0.285916155;-6.596724569;11758106_at
NRN1;-0.241190034;3.687336953;-1.538213067;0.126400135;0.170199227;-6.153700802;11763492_a_at
NRN1L;-0.587362517;3.531952659;-9.672970128;4.83E-17;7.02E-16;28.07098651;11734312_at
NRP1;0.675116483;6.688301317;4.909941852;2.65E-06;8.30E-06;3.770342345;11728215_a_at
NRP2;2.272943599;6.846230044;11.89284036;1.35E-22;4.68E-21;40.74446852;11716970_a_at
NRSN1;-0.304639474;3.213041293;-4.927828259;2.46E-06;7.72E-06;3.844839299;11729636_at
NRSN2;-0.654613894;3.668501926;-7.930577348;8.30E-13;6.53E-12;18.43094779;11720090_a_at
NRTN;-2.37137174;4.365830558;-18.8302863;3.83E-39;5.91E-36;78.52200387;11730002_x_at
NRXN1;0.10182648;2.742450371;2.478847404;0.014446993;0.023976046;-4.317624549;11759862_at
NRXN2;-0.353063016;4.616559424;-2.551171353;0.011881516;0.020065675;-4.143532687;11735439_x_at
NRXN3;-1.094341094;5.502794917;-4.212828118;4.65E-05;0.000119547;1.019456009;11728488_a_at
NS3BP;-0.017455313;3.134871037;-0.33059859;0.741474048;0.785887699;-7.275320785;11754094_at
NSA2;-0.633598093;11.3303615;-6.432601812;2.14E-09;1.05E-08;10.70618337;11719682_s_at
NSAP11;0.078257195;2.774958953;2.004259043;0.047097119;0.070054162;-5.345151359;11761824_at
NSD1;-0.533829809;5.613128938;-7.081820553;7.72E-11;4.65E-10;13.96705677;11720445_a_at
NSDHL;0.38895637;6.782531024;2.883348042;0.004598499;0.008389265;-3.286410365;11720522_a_at
NSF;-0.425442176;8.808177884;-4.919893314;2.54E-06;7.97E-06;3.811767237;11716972_s_at
NSFL1C;-0.225052562;6.666641354;-2.189596998;0.030318292;0.046953468;-4.967901059;11716977_a_at
NSL1;-0.168519168;4.271774162;-1.851470198;0.066345822;0.095373447;-5.632525914;11725639_a_at
NSMAF;0.676881907;4.957970953;5.994155889;1.85E-08;7.94E-08;8.59633177;11740559_a_at
NSMCE1;-0.435910861;9.130478218;-5.308993506;4.56E-07;1.60E-06;5.475407536;11733049_s_at
NSMCE2;0.148607924;7.646463763;1.33723934;0.183453833;0.236449905;-6.439089666;11721042_at
NSMCE4A;-0.741875848;7.620537756;-9.422195893;2.02E-16;2.66E-15;26.65654626;11749033_x_at
NSUN2;0.593018174;6.881371711;4.415429473;2.08E-05;5.66E-05;1.787176337;11756663_a_at
NSUN3;-0.072992096;6.480571407;-0.861508662;0.390526699;0.457319886;-6.958834111;11743928_at
NSUN4;-0.500382614;6.962290234;-6.231468048;5.81E-09;2.68E-08;9.728273085;11718439_at
NSUN5;-0.169592793;7.328009578;-1.81719865;0.071464408;0.101939266;-5.694021864;11757473_x_at
NSUN5P1;-0.736223416;7.610124367;-3.282567547;0.001317879;0.002657498;-2.135409056;11753901_x_at
NSUN5P2;-1.249764266;7.304484043;-4.886360264;2.94E-06;9.12E-06;3.672410268;11763213_x_at
NSUN6;-1.299999569;7.325880083;-8.273396587;1.27E-13;1.11E-12;20.28560499;11730890_at
NSUN7;-1.777805668;4.514148596;-7.547668852;6.57E-12;4.58E-11;16.39242719;11730976_a_at
NT5C;-0.023379159;8.068553235;-0.222363457;0.824376066;0.857216414;-7.305328218;11751638_a_at
NT5C1A;-0.553002826;3.055942662;-8.1425879;2.60E-13;2.19E-12;19.57489163;11759474_at
NT5C1B;-0.412042971;3.199732413;-7.730685459;2.45E-12;1.81E-11;17.36210329;11748739_a_at
NT5C2;0.564507925;6.232692536;5.066846428;1.34E-06;4.39E-06;4.430131182;11722566_a_at
NT5C3;-0.502376614;10.47080371;-4.332214517;2.91E-05;7.72E-05;1.468576658;11732365_a_at
NT5C3L;-1.319087163;6.220705025;-12.78039674;8.20E-25;4.16E-23;45.81030085;11732353_s_at
NT5DC1;-1.001955864;7.385196371;-7.094519434;7.23E-11;4.37E-10;14.03229299;11720204_at
NT5DC2;1.207477398;4.872415208;7.029820088;1.01E-10;6.01E-10;13.70046646;11756412_a_at
NT5DC3;-0.343265301;5.882808515;-2.191651483;0.030166045;0.046741138;-4.963545028;11718571_at
NT5E;3.271244253;8.606411925;11.5554224;9.49E-22;2.88E-20;38.81270217;11755207_a_at
NT5M;-0.132082399;3.757991651;-1.97996263;0.049796288;0.073711582;-5.392286148;11724958_at
NTAN1;0.352217042;7.205638058;3.922964339;0.000140254;0.000334327;-0.030682985;11754208_x_at
NTF3;-0.442727594;4.505409376;-2.523455079;0.012811995;0.021492296;-4.210785795;11758373_s_at
NTF4;0.194279163;3.264824475;1.478535621;0.141656645;0.188342558;-6.242475872;11731233_at
NTHL1;0.920335061;5.750102621;6.10396967;1.09E-08;4.82E-08;9.11709197;11721157_at
NTM;4.231950841;8.985090619;16.75362296;2.02E-34;8.24E-32;67.7549751;11743191_a_at
NTN1;-0.719328684;3.193194591;-9.21372206;6.58E-16;8.04E-15;25.48602555;11730468_at
NTN3;-1.713763958;3.923835613;-19.62296811;6.95E-41;2.15E-37;82.48645456;11735888_at
NTN4;-1.183807229;6.484892928;-5.819820812;4.27E-08;1.74E-07;7.780743784;11717804_a_at
NTN5;-0.296194276;3.29728288;-3.765452205;0.000249728;0.000570711;-0.576553766;11734647_at
NTNG1;0.266011906;2.990487668;1.643691854;0.102629499;0.141151288;-5.98852209;11757603_a_at
NTNG2;-0.610450371;4.471560717;-5.98923244;1.89E-08;8.12E-08;8.573108896;11755389_s_at
NTRK1;0.031033202;3.045485578;0.500700147;0.617419466;0.674196337;-7.204477744;11741674_a_at
NTRK2;-2.237695806;5.903920515;-6.50718427;1.47E-09;7.40E-09;11.07291663;11720078_a_at
NTRK3;-0.154005399;3.148518595;-3.107774469;0.002310683;0.004452762;-2.655202585;11752325_a_at
NTS;0.111592083;3.851063841;0.226017272;0.821539026;0.855022472;-7.304506627;11719684_a_at
NTSR1;0.551826427;3.577696827;2.357237034;0.019887442;0.03203187;-4.600048211;11733521_at
NTSR2;-0.109541757;3.010539253;-2.233990144;0.02717325;0.042536312;-4.872932267;11731701_a_at
NUAK1;2.202145928;8.443221688;10.43119097;6.24E-19;1.22E-17;32.37971027;11739973_s_at
NUAK2;-0.251127639;3.478127832;-3.434005613;0.000795995;0.001667133;-1.665632588;11729182_a_at
NUB1;1.8451247;5.726423724;8.347281836;8.43E-14;7.58E-13;20.68860064;11762262_a_at
NUBP1;-0.286494151;7.33056877;-3.871285801;0.000169787;0.000398816;-0.211740765;11756262_a_at
NUBP2;-1.049819312;6.359392388;-11.2359095;6.01E-21;1.59E-19;36.98257871;11745852_a_at
NUBPL;-0.644925566;6.922827135;-6.76547416;3.97E-10;2.16E-09;12.359282;11736985_a_at
NUCB1;-0.516478011;5.419742598;-6.300891468;4.13E-09;1.94E-08;10.06394279;11751049_a_at
